task_id,formula,n_atoms,converged,volume_A3,energy_eV,delta_h_f_eV_per_atom,lld_rmsd_A,lld_mean_abs_disp_A,lld_local_strain_mean,C11_GPa,C12_GPa,C44_GPa,elastic_B_GPa,elastic_G_GPa,elastic_E_GPa,elastic_nu,eos_n_fits_ok,eos_n_fits,eos_B_GPa__anton-schmidt,eos_B_GPa__birch,eos_B_GPa__birchmurnaghan,eos_B_GPa__murnaghan,eos_B_GPa__p3,eos_B_GPa__pouriertarantola,eos_B_GPa__sj,eos_B_GPa__taylor,eos_B_GPa__vinet,eos_V0_A3__anton-schmidt,eos_V0_A3__birch,eos_V0_A3__birchmurnaghan,eos_V0_A3__murnaghan,eos_V0_A3__p3,eos_V0_A3__pouriertarantola,eos_V0_A3__sj,eos_V0_A3__taylor,eos_V0_A3__vinet,has_cell_opt,has_elastic,has_eos,has_post
tile_08__sqs_001,Hf22N108Nb21Ta21Ti22Zr22,216,True,2400.5806997339305,-2244.2971596768307,-1.4245405951681285,0.10825332318871908,0.09921583314505598,0.044247957149809364,540.7599737998032,136.27170336742455,108.13238356756361,271.1011268448841,139.31993801222333,356.8337275243085,0.2806269246724809,9,9,285.4660135725961,285.4256114960505,285.4256111486007,284.9683476759397,288.46332852327623,285.9647500743595,285.58275052123116,288.4633194142829,285.6317861440022,2400.6147969015874,2400.6156016105456,2400.6156003547467,2400.625881723934,2400.596446169531,2400.607107855733,2400.612512878493,2400.5964599813965,2400.6115172096183,True,True,True,True
tile_08__sqs_002,Hf22N108Nb21Ta21Ti22Zr22,216,True,2398.014350726971,-2243.3745002040378,-1.4202690235348268,0.1067131598479741,0.09877362810202854,0.04405074397147824,537.1142277584831,141.9515702769358,111.21384678677492,273.6724561041182,140.27045604012756,359.40686364444537,0.28112103500122937,9,9,285.77187491265124,285.7315373679589,285.73153776437323,285.2693911361605,288.79190448625707,286.27884161642845,285.89262052876387,288.79190998042253,285.9387511422739,2398.1010997246763,2398.101903797102,2398.1019050243835,2398.1123866747143,2398.0821076250786,2398.093216499008,2398.098728798447,2398.0820982787836,2398.097766398873,True,True,True,True
tile_08__sqs_003,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.385882851024,-2243.919343586026,-1.4227914465995877,0.10338804677611693,0.09477312949364605,0.04226661450957287,527.7705125325502,149.75301888369353,114.13932948119947,275.7588500999791,139.8582053424079,358.89956277073816,0.28308368426458136,9,9,285.61280904710594,285.5724542746908,285.5724537703395,285.11155001415807,288.6256666110597,286.1175469966923,285.7325071045002,288.62567025496156,285.7793836500892,2399.3723182617164,2399.3731125258214,2399.373110768929,2399.38338859159,2399.354454681076,2399.364658573586,2399.3700165798673,2399.3544468695395,2399.3690504355873,True,True,True,True
tile_08__sqs_004,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.2750235806657,-2243.8190636178306,-1.4223271874875714,0.10921630142204913,0.10060705477399777,0.04486840968315959,520.2878648308396,148.97093433266681,112.37434913749172,272.7432444987244,137.56590566678034,353.2988948258812,0.2841077631606665,9,9,285.4832436778007,285.4428998970896,285.44289979465134,284.9834192429104,288.4917455543759,285.9861089716029,285.6020548880632,288.491762399126,285.6494878721981,2399.454555605238,2399.455377712714,2399.455376941166,2399.465919138355,2399.4348132772675,2399.44661524848,2399.4522051016534,2399.4347873186375,2399.4511849851788,True,True,True,True
tile_08__sqs_005,Hf22N108Nb21Ta21Ti22Zr22,216,True,2400.5028943001694,-2244.085069473049,-1.4235586960765456,0.10511801947620404,0.096174909546056,0.042891775854555086,536.4261714417936,134.15168577191537,110.87163973295371,268.2431809952081,141.05326388387311,360.050091069891,0.2762912433076146,9,9,285.38936492849075,285.3490233730812,285.34902330267687,284.8895369851206,288.3960750690003,285.8920383549116,285.508126562716,288.39607311349107,285.5555874263121,2400.5565519827674,2400.5573565165196,2400.557356801491,2400.567704525676,2400.538080339414,2400.548824806489,2400.5542517537183,2400.5380813428874,2400.5532530679375,True,True,True,True
tile_08__sqs_006,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.1197441566683,-2243.8377594131457,-1.4224137420955127,0.09682261761796498,0.08841585168961766,0.039431416266054425,542.2457481430044,137.44276824230664,112.00844827206112,272.3770948758726,142.2676678652057,363.5130992220061,0.27756750594387913,9,9,285.47228249303777,285.43200550831546,285.4320053996628,284.96948622176706,288.49202429323105,285.9800350563671,285.5935709725407,288.49204274045087,285.6391615235068,2399.14355907554,2399.14435477159,2399.144354465508,2399.154760576043,2399.1252168697874,2399.1357626339436,2399.1412008089287,2399.1251869619987,2399.1402553198254,True,True,True,True
tile_08__sqs_007,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.721166886719,-2244.3069066105845,-1.4245857198614331,0.11205410064567746,0.10076433860739854,0.0449385546197092,537.3289327142544,141.108187492913,114.20266186615177,273.18176923336017,142.63129223677024,364.4636742096488,0.2776427545949495,9,9,285.49969392505335,285.45931257254176,285.4593125853505,285.00092072536034,288.5024672837839,286.0004414921089,285.61743077690534,288.50247457159753,285.6657119157595,2399.8069969472917,2399.8078074020664,2399.8078078403996,2399.8181678283345,2399.7882317137796,2399.7992426198284,2399.8047004250857,2399.788225183562,2399.803687065157,True,True,True,True
tile_08__sqs_008,Hf22N108Nb21Ta21Ti22Zr22,216,True,2398.914899002959,-2244.3035884610676,-1.424570358058114,0.10534851145463546,0.09647436256931606,0.04302532494769448,551.4299900263973,142.96521362305697,111.07149393732193,279.1201390908371,142.09828470690843,364.4486859999895,0.28238242548705106,9,9,285.37316241309526,285.33281926718365,285.33281979042556,284.87397647856386,288.37806472765203,285.87494452394253,285.49148153857675,288.3780659667886,285.539245241696,2399.0578483174463,2399.058666129504,2399.0586670422613,2399.0691236212056,2399.0385126565943,2399.050002012815,2399.0555299080943,2399.0385087214304,2399.0545055264743,True,True,True,True
tile_09__sqs_000,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.2117208107725,-2243.9512776824863,-1.4229392896387552,0.10523409835210956,0.09721783125064178,0.04335689471141787,541.9611640705015,131.8957953415279,112.98168644426791,268.5842515845191,143.75730508407366,365.9766741404963,0.2728976587536262,9,9,285.58633064011383,285.54596474524595,285.5459645236133,285.08564374271793,288.5964515071308,286.0900659341799,285.7055344711335,288.5964491510393,285.7527774884136,2399.183623821295,2399.1844176519335,2399.1844175722495,2399.194662355825,2399.165902291026,2399.175998544181,2399.181334882415,2399.165905521037,2399.180368755623,True,True,True,True
tile_09__sqs_001,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.64197129232,-2244.0911671475396,-1.4235869260510388,0.1042278188006815,0.09605014139347702,0.04283613215642775,530.054180116486,137.8911640012497,108.37696401094787,268.61216937299514,137.7255380248891,352.86794470279784,0.28105487828636866,9,9,285.5739769725521,285.53366038544306,285.53366092047185,285.07242323371554,288.59024552121616,286.0797501219337,285.6942142088466,288.5902427430154,285.74061298740827,2399.8081795152552,2399.808997095315,2399.8089979959927,2399.8195745346547,2399.788456474105,2399.8002032108516,2399.8058011020325,2399.78846404953,2399.804804797471,True,True,True,True
tile_09__sqs_002,Hf22N108Nb21Ta21Ti22Zr22,216,True,2400.3556832956733,-2243.55005671064,-1.4210817851394673,0.09469510495346506,0.08485411120294452,0.037842962735632125,538.9251760588068,142.26754499394144,112.68037781629857,274.48675534889657,141.5744723020935,362.4147856898191,0.27994397505679386,9,9,285.17509664272535,285.1347760273776,285.13477603689,284.676157817285,288.17762586785295,285.67655207911133,285.2933423343671,288.17760971497273,285.3410847150654,2400.4313775108253,2400.432186012825,2400.4321858362587,2400.4425659647304,2400.4126193960983,2400.4236051774838,2400.429065100164,2400.412648153837,2400.4280662156816,True,True,True,True
tile_09__sqs_003,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.569056091409,-2243.8623358735913,-1.422527522004982,0.09817215573750122,0.08778232450494282,0.03914887785628521,552.0157290133283,137.60530527617308,113.87820916507962,275.7421131885581,145.05627937199955,370.2453566855554,0.2762127854391408,9,9,285.380953036604,285.3407154821151,285.3407154849535,284.87810764459937,288.40237782044665,285.8892734743001,285.5025718607594,288.40238312896264,285.54782838888184,2399.7332849716036,2399.734100860157,2399.7341009143956,2399.7447359693697,2399.713497050553,2399.725252774626,2399.7308725574962,2399.7134889600106,2399.729899968768,True,True,True,True
tile_09__sqs_004,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.6519155730534,-2244.077748479232,-1.4235248025866518,0.10841794690882542,0.09854475247829783,0.043948670759265555,525.6228282489449,138.18748913388328,110.1818547879394,267.33260217223716,138.37241016896616,354.0340840304447,0.2792798925672202,9,9,285.4728200287253,285.4324662236,285.4324665668528,284.9727715840531,288.48055405645226,285.9757331355302,285.5916637367556,288.48055236583957,285.63910601882014,2399.691871251546,2399.6926728396406,2399.692673470778,2399.702994669774,2399.6735506141194,2399.68417384688,2399.6895780863238,2399.6735542369365,2399.6885806838086,True,True,True,True
tile_09__sqs_005,Hf22N108Nb21Ta21Ti22Zr22,216,True,2397.9791907886483,-2243.6185933000093,-1.4213990841643245,0.11111405830965933,0.10271482471594758,0.045808426121228464,530.2923926060707,147.03590960509544,97.99130817343335,274.7880706054205,128.6216580386718,333.7859304284044,0.2975494777405498,9,9,285.59661040187336,285.55627865702746,285.55627877460813,285.09462024888984,288.6126850227179,286.1026717899527,285.7169831602901,288.6126829442077,285.76334064602145,2397.962501058343,2397.963292098859,2397.9632921701723,2397.9736005789296,2397.944583364115,2397.9548008902393,2397.960175270764,2397.944583867635,2397.959229068707,True,True,True,True
tile_09__sqs_006,Hf22N108Nb21Ta21Ti22Zr22,216,True,2400.500777537384,-2243.866571003572,-1.4225471290882261,0.10970030496726531,0.10058240349611287,0.044857415785784935,530.9673923095436,138.81898076813923,110.86150822812742,269.53511794860736,139.56755671292362,357.0711807662163,0.27920553019594546,9,9,285.22125469327835,285.1809905789149,285.1809903295381,284.72041600549346,288.23376408535245,285.7263163784591,285.3413010724011,288.2337676225492,285.3876645939137,2400.7035324236613,2400.70435701712,2400.7043560909847,2400.714979862796,2400.683485727467,2400.6955144033327,2400.7011510683756,2400.6834790414828,2400.7001387366754,True,True,True,True
tile_09__sqs_007,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.9163364670926,-2244.219224045497,-1.4241797820601008,0.10470188986212865,0.09511817409602526,0.04242049638806828,544.7870349151179,134.55500277737355,112.06212378229793,271.29901348995503,143.09477351323574,365.0953256884959,0.2757116026139343,9,9,285.31920629265653,285.2788566571248,285.2788563417923,284.8200176308448,288.322269664752,285.82071830592184,285.43741404656515,288.3222952453684,285.48527571788674,2399.9160701115015,2399.916868596757,2399.916868208705,2399.9271238886736,2399.8981567037404,2399.908429137922,2399.913789254755,2399.898112797404,2399.91280479137,True,True,True,True
tile_09__sqs_008,Hf22N108Nb21Ta21Ti22Zr22,216,True,2398.335461418698,-2244.028592375837,-1.4232972280338974,0.10101255526510353,0.09328292925970534,0.041602019817316045,541.4103580279157,141.76129426394033,109.910671217172,274.9776488519321,139.9556352642618,358.96584360400317,0.28242725963199017,9,9,285.7443719974099,285.70404942300127,285.70404994618684,285.2419059057171,288.76518495376905,286.25153855844894,285.86523096356217,288.7651745579277,285.9112407144352,2398.498220577842,2398.4990362099184,2398.4990369491684,2398.50964231897,2398.4784397434955,2398.490206305674,2398.4958190433485,2398.47845371423,2398.49484224894,True,True,True,True
tile_10__sqs_000,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.5491869543926,-2244.4321116714964,-1.4251653729212101,0.11237730626303867,0.10294525179444038,0.045911191246230235,539.4709642413164,138.0332855364732,111.30770208279498,271.8458451047543,141.25647540466073,361.2061420999185,0.2785471995714277,9,9,285.4659121797446,285.42553839459373,285.4255383325839,284.96748650220195,288.46799472867764,285.9662832635585,285.5834722752277,288.467997085131,285.63185107946344,2399.706861894175,2399.7076835612843,2399.7076835565026,2399.718158311549,2399.687295636793,2399.6989721282416,2399.7045319009626,2399.6873088998245,2399.7035110879556,True,True,True,True
tile_10__sqs_001,Hf22N108Nb21Ta21Ti22Zr22,216,True,2398.5182216918092,-2243.847020635566,-1.422456618125235,0.10605742800237752,0.09654474068136343,0.043056711951032986,537.6752194726411,135.4414497544602,106.80163891239705,269.5193729938538,137.9946646671404,353.6306957843071,0.2813201750854156,9,9,285.6837781291134,285.6434421294854,285.6434421044093,285.1823448405088,288.70040551134946,286.189308206189,285.803835537882,288.70040129275134,285.8504124793101,2398.722947622855,2398.723769443142,2398.7237699573707,2398.734417662675,2398.702733574419,2398.7148732276787,2398.7205375395274,2398.7027397263596,2398.7195483345404,True,True,True,True
tile_10__sqs_002,Hf22N108Nb21Ta21Ti22Zr22,216,True,2398.339827345055,-2243.8470906263915,-1.4224569421568347,0.10212366530285617,0.09372812745850292,0.04180056787360024,535.0605268213837,141.84980757929569,112.82518976476412,272.92004732665833,141.17276556496364,361.2334758060085,0.27940213666700237,9,9,285.67758848959846,285.63726514582487,285.6372648478601,285.1758749699412,288.69561353284365,286.183664463499,285.7979268478084,288.69562356504696,285.844282668973,2398.563169355496,2398.5639955125976,2398.563995451997,2398.5746716365247,2398.542814503926,2398.5550724224668,2398.5607574588616,2398.5427988857696,2398.559761310162,True,True,True,True
tile_10__sqs_003,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.186329019796,-2244.3864872283066,-1.424954148647183,0.10021374398546776,0.09080689346552742,0.04049776536266666,537.6023257321798,140.60152789022908,112.0059603468256,272.9351271708793,141.1263704397528,361.1351474343567,0.27947436864227376,9,9,285.64344448236875,285.6030768761442,285.6030772247133,285.1423704608627,288.6553159703212,286.14776442328406,285.7629204118336,288.65532264560557,285.8099838343854,2399.159371799258,2399.160162780366,2399.16016405517,2399.1703908688023,2399.141746477672,2399.1517777585923,2399.1570978571276,2399.141737045583,2399.15611740304,True,True,True,True
tile_10__sqs_004,Hf22N108Nb21Ta21Ti22Zr22,216,True,2398.8882064285276,-2244.029814779065,-1.4233028873081022,0.10478829864847505,0.09544586906803575,0.04256664073438981,543.3963188851735,134.3302303731445,112.56658043148077,270.6855932104875,143.30272731767846,365.42249408167953,0.27500188210514054,9,9,285.80695084253034,285.7666319253666,285.76663234531065,285.3044425279853,288.8294870685406,286.3143939478857,285.927918405057,288.82948314971736,285.9738435651735,2399.1608825817348,2399.1617129318342,2399.161714059687,2399.1724966266074,2399.139956418887,2399.1526744980847,2399.1584342408714,2399.13996275857,2399.15743859594,True,True,True,True
tile_10__sqs_005,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.7064217373845,-2244.4259691265906,-1.4251369352133132,0.11335161132139286,0.1036213879715903,0.046212732276987155,538.4728616141683,139.8107806393042,115.0493570299433,272.6981409642589,143.6152083854406,366.5060550549591,0.27600015059447786,9,9,285.56797263871374,285.52765722984253,285.52765755758736,285.0664274150656,288.58417858149886,286.0737356195312,285.68820761347513,288.58417821741335,285.7346051122021,2399.8732178405917,2399.874035618595,2399.874036258668,2399.884610811603,2399.8534924889127,2399.8652430935044,2399.8708400566325,2399.8534924518312,2399.869842810818,True,True,True,True
tile_10__sqs_006,Hf22N108Nb21Ta21Ti22Zr22,216,True,2398.574381606722,-2244.189902525107,-1.4240440342805183,0.11462386010751477,0.10560898152882567,0.04709915283874575,547.4740921272473,138.20955065915342,109.78170062653824,274.6310644818514,141.2453407020686,361.72343355798415,0.2804791710650975,9,9,285.43251727956397,285.39221926222575,285.3922197206184,284.9308130216897,288.4477812693628,285.93847833918113,285.5529204467109,288.44778198615427,285.59915203521416,2398.6436395447545,2398.644442494359,2398.6444436845277,2398.6548551944074,2398.624960498156,2398.635846331894,2398.641306337686,2398.624959705496,2398.6403227237765,True,True,True,True
tile_10__sqs_007,Hf22N108Nb21Ta21Ti22Zr22,216,True,2398.3070460804815,-2244.16259061292,-1.4239175902426169,0.1044389625057135,0.09538664859607161,0.042540229779375896,542.5624465638717,139.41723189696182,113.24479404127977,273.7989701192651,142.9442545007355,365.2668991399755,0.2776550565664609,9,9,285.95782887771867,285.91746267514986,285.9174624869663,285.45504880953297,288.97942302892545,286.46501545791926,286.078598762912,288.97942209037865,286.1248064859907,2398.3743914272072,2398.375196372609,2398.3751959397714,2398.3856384042297,2398.3556195418387,2398.3665526952004,2398.3720345839733,2398.355617961363,2398.3710716480664,True,True,True,True
tile_10__sqs_008,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.6145793204555,-2244.75792622739,-1.4266737736429391,0.11110524180683246,0.10343752241202993,0.046130732507969854,541.81830688473,137.13013544212396,113.71720665509258,272.0261925896593,143.52023814779062,366.16486979556504,0.27565587446456535,9,9,285.6263208340526,285.5859459104899,285.58594557586105,285.12582721110203,288.635957537783,286.12971592423173,285.74533644336145,288.6359574847943,285.7927339202308,2399.6139786167346,2399.614776750987,2399.6147758456086,2399.625040098646,2399.5960679358245,2399.60634647335,2399.611699964902,2399.596065843391,2399.610712034482,True,True,True,True
tile_11__sqs_000,Hf22N108Nb21Ta21Ti22Zr22,216,True,2397.493629022802,-2244.1667683446567,-1.4239369315932482,0.10288395623734493,0.09526365155337747,0.04248537595512057,528.5847470475306,144.96346033218424,112.84104460570703,272.83722257063306,139.7582399457908,358.12587604088367,0.2812334935664366,9,9,285.8165955709942,285.7762876206887,285.7762874641554,285.3131885036763,288.8415943789248,286.3252959049566,285.9381978693549,288.84160027033914,285.9836812308375,2397.6433782784784,2397.6441911493275,2397.6441907639824,2397.654794489085,2397.6237086935053,2397.6353667851067,2397.640968629774,2397.623699383267,2397.6400034989138,True,True,True,True
tile_11__sqs_001,Hf22N108Nb21Ta21Ti22Zr22,216,True,2398.860339299859,-2244.1260522668103,-1.4237484312328483,0.10594048395142415,0.09758680055184132,0.04352144644990101,542.0171904181453,137.35561607955196,113.55159106043635,272.24280752574975,143.39359840555045,365.933573672941,0.275975977107415,9,9,285.58094035038556,285.5406157267412,285.54061600064773,285.0792408338659,288.5970631813271,286.08678974700973,285.70120692863253,288.59706751886193,285.7476082741502,2398.9472132268725,2398.948016899255,2398.948017307512,2398.9585088445956,2398.928138966621,2398.939298495309,2398.9448267015387,2398.928132789557,2398.9438743821934,True,True,True,True
tile_11__sqs_002,Hf22N108Nb21Ta21Ti22Zr22,216,True,2398.1616432154124,-2244.4238187991905,-1.425126979993868,0.10462175099604777,0.09483055091957866,0.042292223131842194,554.9773747383682,135.11117710496035,112.38548398151298,275.0665763160963,144.7236020460225,369.3875795060081,0.2761829248436679,9,9,285.77815535701876,285.73777844771104,285.7377780896132,285.2771852977881,288.79191229598763,286.28251559618917,285.8975782017628,288.79191751463645,285.9447078179535,2398.2772622038146,2398.278074669471,2398.278074221985,2398.288559900436,2398.2580044826336,2398.269364523415,2398.274902012778,2398.257998777493,2398.2739210578825,True,True,True,True
tile_11__sqs_003,Hf22N108Nb21Ta21Ti22Zr22,216,True,2398.916662701615,-2244.2716600892745,-1.4244225415220342,0.10873018791287128,0.09966933265593057,0.044450207398469783,524.2285836498421,144.35664878738115,114.05484516468812,270.98062707486815,140.07756520983105,358.46567393274006,0.27952564493740173,9,9,285.6455082228103,285.60516079495955,285.6051604585622,285.1434662484982,288.6608516217481,286.15137387539386,285.76577162548995,288.66084412818293,285.812253436142,2398.835127803273,2398.835912259835,2398.835911374391,2398.846052216196,2398.818146553739,2398.8276570362027,2398.8328872137645,2398.818158011835,2398.831906192191,True,True,True,True
tile_11__sqs_004,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.97965123341,-2244.2054082805594,-1.4241158201853903,0.10506234772719238,0.09665060606801289,0.04310392545460014,530.2544511890366,143.33722471839218,110.86044162599026,272.3096335419403,138.79624250236077,355.91821334946616,0.2821608385522843,9,9,285.27106685903766,285.2307992183018,285.2307989068872,284.7698011216093,288.2849682616481,285.77668696794666,285.3913730054241,288.28497237098304,285.4375780709682,2400.13089467667,2400.131712715981,2400.1317117474587,2400.1422624214797,2400.1113762210725,2400.1229595505415,2400.128529762717,2400.1113683962635,2400.1275302618196,True,True,True,True
tile_11__sqs_005,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.0754692392898,-2244.603413999536,-1.4259584392547264,0.10320583491256903,0.09480544138238321,0.042281024861458766,537.0684216534984,147.27782162946434,116.12749578720471,277.20802163747567,143.07783714250775,366.2257320083418,0.279812930228933,9,9,285.7098483257053,285.66950844863453,285.6695081382914,285.207199502371,288.72829198701817,286.2167531523768,285.8306049257691,288.72830574343317,285.8767380229931,2399.012341078271,2399.0131270817114,2399.0131259527734,2399.0233190063336,2398.995135823508,2399.0048056572828,2399.010075431761,2398.995119274237,2399.0091027377443,True,True,True,True
tile_11__sqs_006,Hf22N108Nb21Ta21Ti22Zr22,216,True,2400.721548833783,-2244.3786650053808,-1.4249179346521554,0.09808013188252593,0.08735605074206569,0.038958769658873835,543.2565101438834,141.57473706704155,113.49320354137474,275.46866142598884,142.91362622900112,365.52858728012535,0.27884442136543286,9,9,285.42769194030427,285.3873884222327,285.3873882460062,284.9260461398094,288.4422365727833,285.9334676994227,285.54800261896276,288.44225526954324,285.5943127352808,2400.7520307431555,2400.752828507989,2400.7528281804107,2400.7631996005834,2400.733722313143,2400.744278804844,2400.749701665201,2400.733692090513,2400.7487311385607,True,True,True,True
tile_11__sqs_007,Hf22N108Nb21Ta21Ti22Zr22,216,True,2399.5072190255537,-2243.8593685786605,-1.4225137845284515,0.10508519635895254,0.0966802804545182,0.043117159541750466,533.410707998215,137.78304941936278,109.64544132435506,269.65893561231354,139.17388546042912,356.2359223154693,0.2798231548143301,9,9,285.4428740253889,285.40256626711965,285.4025666043856,284.9417953732755,288.45646761663954,285.9479366973826,285.56281171564547,288.45646474488603,285.6093815627287,2399.649714402755,2399.650529098576,2399.6505295811976,2399.661080020656,2399.6301690222663,2399.64175635874,2399.647334993815,2399.6301733974074,2399.646352158186,True,True,True,True
tile_11__sqs_008,Hf22N108Nb21Ta21Ti22Zr22,216,True,2398.7392524849374,-2244.007222345178,-1.423198292706772,0.11399307599656532,0.10543082900147999,0.047019700949402665,533.151616597419,140.1296062767042,113.89071546542836,271.13694305027576,141.92770327690772,362.52760738720053,0.27715590056400724,9,9,285.7338293461113,285.6934596287366,285.6934590076287,285.23270878230153,288.7476377973494,286.23841295365685,285.85338803640144,288.7476374325204,285.90040274736134,2398.819417880426,2398.820223834117,2398.820222922604,2398.8306506594495,2398.8005553403805,2398.8115898268143,2398.8170746521305,2398.8005509684076,2398.8160956865677,True,True,True,True
